structure_swing_len,retest_window_bars,retest_bps,chop_ci_max,chop_adx_min,trigger_score,rr_target,be_trigger_r,be_offset_pct,cooldown_bars,risk_pct_low_conf,risk_pct_high_conf,high_conf_score_threshold,be_enabled,sizing_mode,profile,profile_risk_cap_pct,max_notional_pct,initial_equity,trades,win_rate,net_pnl,pf,max_dd,score
2,36,20.0,66.0,14.0,7.2,2.4,1.4,0.1,3,1.6,3.5,8.8,1,risk_based,I,5.0,130.0,10000.0,21,0.47619047619047616,422.6387086358318,1.1843955387102398,0.0937031888091737,3.6446059339145047
3,21,18.0,64.0,18.0,7.6,1.8,1.0,0.1,3,1.2,2.5,8.2,1,risk_based,I,5.0,130.0,10000.0,24,0.5833333333333334,136.45894532990314,1.0999284794648083,0.05940572329781476,3.5130987343660753
3,24,28.0,58.0,22.0,8.0,1.8,1.0,0.0,5,0.8,4.5,8.0,1,risk_based,I,5.0,130.0,10000.0,23,0.6086956521739131,180.65549769329664,1.0586097861744888,0.13188903794329349,3.275251434473263
3,24,28.0,60.0,18.0,8.2,2.8,1.4,0.0,2,1.8,4.0,8.0,1,risk_based,I,5.0,130.0,10000.0,3,0.3333333333333333,222.03971562733204,1.3410978256486068,0.06509561156102882,3.2689485322414593
3,36,28.0,64.0,20.0,8.2,2.2,1.4,0.1,6,1.6,2.0,8.6,1,risk_based,I,5.0,130.0,10000.0,5,0.4,115.5091578935153,1.211386973103467,0.03486961387800784,3.133674262466426
2,33,20.0,66.0,18.0,8.0,2.2,1.4,0.1,6,1.0,2.5,8.4,1,risk_based,I,5.0,130.0,10000.0,26,0.5384615384615384,30.26325442286543,1.015893787620508,0.10225078282899737,3.082990788869197
2,33,28.0,60.0,18.0,6.8,1.8,1.2,0.05,5,0.8,5.0,7.8,1,risk_based,I,5.0,130.0,10000.0,19,0.5789473684210527,116.02929215882614,1.0460419112607824,0.1503270144448307,3.005553123977478
5,27,18.0,58.0,22.0,7.4,1.8,1.2,0.2,2,2.0,4.0,7.8,1,risk_based,I,5.0,130.0,10000.0,14,0.5714285714285714,156.7904886854667,1.066522219262836,0.18462730239999997,2.8730958771539967
3,18,20.0,62.0,14.0,7.8,2.0,1.0,0.0,4,2.0,4.0,8.4,1,risk_based,I,5.0,130.0,10000.0,24,0.5416666666666666,-57.262331301179074,0.9749852953962805,0.11504645673543547,2.8400688892850754
2,33,24.0,60.0,20.0,7.2,1.8,1.2,0.15,4,1.0,3.5,8.2,1,risk_based,I,5.0,130.0,10000.0,24,0.5,-176.7599490991197,0.9024764727890995,0.07035213385784729,2.6471365949055374
4,24,30.0,60.0,24.0,7.8,2.0,1.2,0.2,5,1.2,5.0,7.8,1,risk_based,I,5.0,130.0,10000.0,16,0.625,-41.923636192839695,0.9847152615207619,0.18549374999999993,2.6285256368486842
2,21,16.0,64.0,22.0,7.0,2.4,1.4,0.2,5,1.6,3.0,8.6,1,risk_based,I,5.0,130.0,10000.0,18,0.5,-62.958927535710245,0.960591371774974,0.12017537623087116,2.607697687321624
4,33,24.0,66.0,14.0,8.2,1.8,1.2,0.1,4,0.8,5.0,8.4,1,risk_based,I,5.0,130.0,10000.0,3,0.3333333333333333,6.871675810065426,1.0137484397883008,0.0499814954705771,2.4444240689749357
2,18,18.0,60.0,22.0,6.8,2.6,1.0,0.2,5,1.0,3.5,8.6,1,risk_based,I,5.0,130.0,10000.0,18,0.5555555555555556,-305.8676015435758,0.7279894505524993,0.08401049887119952,2.0914131362811577
3,21,24.0,64.0,20.0,7.4,2.4,0.8,0.05,5,0.8,3.5,8.2,1,risk_based,I,5.0,130.0,10000.0,24,0.5416666666666666,-439.53064282068226,0.6384847789188719,0.0831385388678807,1.8805232984134195
2,30,14.0,60.0,20.0,7.0,2.6,1.0,0.2,6,0.8,4.0,7.8,1,risk_based,I,5.0,130.0,10000.0,25,0.6,-741.2251517558361,0.6858900202475807,0.17519068248115438,1.5049828412958621
2,24,18.0,64.0,24.0,7.4,2.2,1.2,0.15,6,1.6,3.0,8.4,1,risk_based,I,5.0,130.0,10000.0,23,0.4782608695652174,-635.7776018407185,0.6967127325653716,0.1486734857000816,1.489018710537606
2,18,20.0,60.0,16.0,7.2,2.8,0.8,0.2,2,1.6,3.5,7.8,1,risk_based,I,5.0,130.0,10000.0,26,0.5769230769230769,-1200.4988031988341,0.5992831289595987,0.2576395574540214,0.6105333977429143
2,33,28.0,62.0,24.0,7.0,2.0,1.2,0.0,2,1.8,4.0,8.0,1,risk_based,I,5.0,130.0,10000.0,18,0.4444444444444444,-1192.8283774853844,0.5742083589045719,0.20179401537082453,0.3768729608779523
2,21,20.0,66.0,24.0,7.6,2.4,0.8,0.15,4,1.8,3.5,8.2,1,risk_based,I,5.0,130.0,10000.0,29,0.5172413793103449,-1490.5581863078532,0.4653730377720365,0.22170305466021195,0.13094079422110116
2,33,22.0,58.0,14.0,8.2,2.6,1.0,0.0,6,0.8,5.0,8.0,1,risk_based,I,5.0,130.0,10000.0,8,0.375,-1255.9360065412257,0.26096243091224763,0.13790409258312647,-0.4252234224661099
3,36,14.0,64.0,18.0,8.2,2.8,1.2,0.05,4,1.2,2.5,8.8,1,risk_based,I,5.0,130.0,10000.0,2,0.0,-397.93748501079244,0.0,0.039793748501079244,-0.47731873051403023
2,36,24.0,60.0,16.0,8.2,1.8,1.0,0.0,5,1.0,5.0,8.4,1,risk_based,I,5.0,130.0,10000.0,8,0.375,-1387.5699143812162,0.18118049642874776,0.13875699143812162,-0.7189798958380854
